"V1","Gene","A_1","B_1","vehicle_1","C_1","A_2","C_2","vehicle_2","C_3","B_2","A_3","B_3","vehicle_3"
8330,"TRIM64DP",38,2,35,29,59,30,24,25,0,29,1,30
8331,"ANKRD20A14P",25,4,39,19,71,28,27,21,6,23,2,26
8332,"TAS2R14",0,0,0,0,0,0,0,0,0,0,0,0
8333,"NOMO1",0,0,0,4,0,0,0,0,1,0,0,0
8334,"EFCAB2",3297,1628,2112,2753,4587,2097,2993,1699,1764,2480,1289,2881
8335,"SF3A3",902,466,849,748,1125,633,891,793,523,734,501,671
8336,"RMDN3",1409,445,510,1465,2072,917,971,588,798,821,294,1038
8337,"NIPSNAP3B",125,39,163,133,175,37,421,57,143,156,70,233
8338,"C11orf84",482,370,267,227,556,169,214,99,347,382,264,232
8339,"SF3B5",14707,6543,14482,15810,20428,13086,16237,14009,7976,12033,5188,16356
8340,"ZNFX1",2432,1055,1554,2275,2914,1765,2391,1279,1062,1679,686,2361
8341,"NEK4P2",0,0,0,2,0,14,0,0,0,0,1,0
8342,"TMEM245",3,1,4,4,15,3,5,3,2,1,1,1
8343,"SMS",1003,638,1603,2216,1240,1755,1883,1400,1311,631,827,2124
8344,"USP24",2,2,5,1,1,0,2,3,0,1,0,7
8345,"ARHGAP42P4",582,56,535,317,578,335,450,175,112,303,40,430
8346,"KLKP1",4602,5903,6455,3565,8155,2452,3049,3320,4660,4040,5209,2081
8347,"SLTM",23,11,7,9,10,12,4,16,8,5,17,3
8348,"RNA5SP204",173,118,182,179,329,152,123,117,159,123,139,153
8349,"RN7SL88P",2,7,1,7,7,0,1,1,5,4,8,7
8350,"C4orf33",3,27,5,6,9,4,8,7,20,7,19,5
8351,"TSSK4",9,15,23,5,28,2,0,7,7,2,8,9
8352,"PI15",3257,3534,2878,3359,4694,2595,2465,2158,3421,3180,2787,2650
8353,"SNX13",0,0,0,0,0,0,2,0,0,0,0,1
8354,"PCAT1",0,0,0,0,0,0,0,0,0,0,0,0
8355,"CDY4P",1027,750,1343,1258,1291,1008,1314,1249,1092,977,693,1328
8356,"PAH",27482,18881,21986,18804,38309,12383,22222,10548,33396,26056,21129,21011
8357,"CGB7",39,17,63,12,23,9,37,6,36,39,30,25
8358,"CCDC84",0,0,1,0,3,0,0,2,0,0,0,1
8359,"MIRLET7E",91,91,27,27,242,11,100,23,124,119,89,99
8360,"RNU6-800P",847,340,705,1973,1061,1019,867,968,541,676,412,1082
8361,"SYCE2",15,3,14,21,19,16,10,15,16,17,9,7
8362,"RAB6A",716,564,561,628,947,555,507,486,521,584,497,458
8363,"TECRP2",4858,2266,4425,5307,6370,4327,4763,3023,3373,3048,2093,4805
8364,"TDRG1",2880,1825,2690,2355,4300,2103,2537,1641,1914,2332,1339,2167
8365,"C12orf39",1058,423,759,1159,1308,878,1051,777,518,792,417,1008
8366,"PRMT5-AS1",1009,475,235,786,1139,351,307,328,509,727,357,406
8367,"FAM166A",0,0,0,0,0,0,5,0,0,0,0,0
8368,"KRT8P37",15,0,0,0,6,16,19,0,14,12,9,0
8369,"RN7SKP40",22,33,23,26,42,20,16,11,17,20,1,44
8370,"DEFB114",1068,1385,852,1235,1583,843,1049,1336,1081,945,926,1172
8371,"GOLGA8CP",4607,3167,2152,3657,6415,3043,3063,3086,3269,3440,2462,3115
8372,"LINC00862",4231,3611,3549,3296,4937,3001,3198,2986,3343,4327,2408,3010
8373,"LINC00561",0,0,0,0,0,0,0,1,0,0,0,0
8374,"ASB18",103,117,101,63,163,50,81,38,89,116,48,54
8375,"PNMAL2",5969,2064,3580,5314,7801,3651,4085,4244,2914,4524,2036,4444
8376,"CLIC2",745,97,639,666,1202,797,558,404,307,411,85,796
8377,"UBE2V2P3",6203,3093,3773,5131,9047,4280,4711,2330,3843,4108,2505,5305
8378,"ATP6V1C1",0,0,0,0,0,0,0,0,0,0,0,0
8379,"DAPK1",2,5,0,5,0,1,0,0,2,0,2,1
8380,"C1orf54",0,0,0,0,0,0,0,0,0,0,0,0
8381,"RN7SL693P",1811,4450,949,1023,3444,656,1239,796,2331,2044,4343,1214
8382,"TMEM129",39,110,17,20,70,10,5,29,42,34,108,10
8383,"ZNF324B",28,50,29,19,46,22,18,25,49,41,48,15
8384,"NEUROG1",26,34,16,36,33,20,24,43,30,16,16,15
8385,"PGBD3",0,2,1,0,2,0,0,0,2,0,0,0
8386,"PTS",0,15,4,0,0,0,0,9,4,2,1,3
8387,"TNFAIP8",0,0,0,0,0,0,0,0,0,0,0,0
8388,"EPN2-AS1",10,0,30,25,15,14,50,34,3,3,0,46
8389,"RNU7-95P",0,0,0,1,0,0,0,0,0,0,0,0
8390,"ITGB3BP",1074,217,553,696,1419,476,756,559,361,762,251,649
8391,"RNU6-1324P",1985,2815,1812,1865,2895,1901,1579,2092,2745,1780,2574,1971
8392,"RN7SL267P",1420,404,678,1263,1667,1114,936,872,637,933,299,1364
8393,"RNA5SP66",3634,2614,1622,4465,6314,3044,2146,1942,2090,2941,2111,2145
8394,"DRAXIN",987,862,650,750,1053,561,924,788,734,934,645,732
8395,"MRPS18BP2",541,501,433,566,733,423,519,415,376,397,398,482
8396,"RNU6-159P",0,0,0,1,0,0,0,0,0,0,0,0
8397,"SYNJ2BP-COX16",0,4,0,0,3,1,0,0,2,1,3,0
8398,"CDK12",1668,463,1524,1671,2202,1481,1903,1569,835,1069,503,1691
8399,"STK17A",1453,1342,628,1039,1646,975,1038,1342,1198,832,1360,1153
8400,"TSHZ3",0,0,0,1,0,0,0,0,0,0,0,0
8401,"XAGE2",7,6,1,1,5,1,3,0,2,3,1,0
8402,"TOX",1866,936,848,1336,2545,1188,969,1170,1200,1431,861,955
8403,"SH3GL1P2",370,110,248,444,484,234,282,362,137,259,129,349
8404,"DEDD",2,10,2,6,1,2,4,19,1,1,9,3
8405,"UGT2A2",0,0,0,0,0,0,0,0,0,0,0,0
8406,"GAPDHP63",11459,3726,5540,8365,13664,6377,7836,4516,4489,6827,2740,9394
8407,"KIAA0226",6281,3214,3809,4026,7577,2913,4200,2944,2053,4024,2140,4530
8408,"ANKRD11",0,1,0,0,1,0,0,0,0,0,5,0
8409,"STX16",1,0,0,0,0,0,0,0,1,2,0,3
8410,"ZC2HC1A",0,0,0,0,0,0,0,1,0,0,0,0
8411,"PPIH",0,0,0,0,0,0,0,0,0,0,0,0
8412,"YAE1D1",0,0,0,0,0,0,0,0,0,0,1,0
8413,"PPIP5K1",140,107,53,74,235,91,100,20,96,149,91,86
8414,"RCC2P6",8,10,4,92,9,31,6,38,4,12,3,10
8415,"PDLIM1P1",13,7,13,8,24,6,5,1,17,3,14,6
8416,"PNLIPRP2",0,0,0,0,0,0,0,0,0,0,0,0
8417,"ZNF627",0,0,0,0,0,0,0,0,0,0,0,0
8418,"TPRG1-AS2",74,0,15,14,183,55,31,8,4,28,5,71
8419,"ADC",0,0,0,2,1,5,0,0,2,0,0,1
8420,"NMD3P1",2,1,0,1,0,1,0,0,5,0,0,0
8421,"RWDD4",0,0,0,0,0,0,0,0,0,0,0,0
8422,"MRPL22P1",0,0,0,4,0,0,0,0,0,0,0,0
8423,"IGKV1OR-2",938,470,890,1285,1389,564,829,1275,381,745,565,561
8424,"HCG4B",0,0,0,0,0,0,0,0,0,0,0,0
8425,"ZNF275",0,1,0,0,0,0,0,0,0,0,0,0
8426,"AQP10",15,0,11,11,5,43,0,0,24,7,3,14
8427,"FDX1P2",0,0,0,0,0,0,0,0,0,0,0,0
8428,"NACA",365,134,241,320,454,232,233,503,207,268,185,175
8429,"HNRNPA1P21",0,0,1,0,0,4,2,0,1,3,0,0
8430,"KIAA2013",282,138,270,413,285,262,434,243,168,213,79,402
8431,"RASGRP2",0,0,0,0,0,0,0,0,0,0,0,0
8432,"SLC36A3",360,186,310,338,526,234,333,251,232,298,165,258
8433,"MIR1283-1",8685,3667,5361,9512,11143,6619,6454,7458,4981,6408,3352,6885
8434,"SNRNP25",18,0,61,74,13,122,56,11,10,0,5,83
8435,"RN7SL360P",0,0,0,0,2,0,0,0,0,0,3,0
8436,"PIFO",444,41,815,387,576,550,850,478,136,255,49,595
8437,"HIST2H4B",168,186,584,2189,412,3299,377,869,236,45,238,597
8438,"ATP5HP1",0,0,0,0,0,0,0,0,0,0,0,0
8439,"MIR651",0,0,0,0,0,0,0,0,0,0,0,0
8440,"ATP6V1B1",0,2,1,2,0,0,1,0,1,1,0,1
8441,"LINC00928",1,3,1,2,0,0,0,0,1,2,0,0
8442,"FAM211B",0,0,3,0,5,1,6,1,0,0,0,3
8443,"SLC44A4",0,0,0,0,4,0,0,0,0,0,0,0
8444,"WNT2B",35,145,41,24,55,18,24,34,74,69,52,27
8445,"RRM2B",12611,8648,15060,11734,21364,10576,13684,12725,9029,10435,6510,11789
8446,"NSUN5",23359,7902,16049,18719,30300,14424,19111,16030,11603,15572,7436,18089
8447,"LTBP4",3,1,1,3,3,5,1,4,1,3,0,6
8448,"GPR63",1,0,1,0,2,0,0,0,0,0,0,2
8449,"DLEU2",8,4,0,0,1,2,1,0,2,1,3,2
8450,"PIGZ",0,5,2,1,0,0,0,0,4,0,3,0
8451,"ATG4D",213,117,208,181,290,276,275,164,88,201,47,216
8452,"MIR3162",394,136,24,76,574,25,48,61,524,287,250,82
8453,"RNU6-1230P",149,414,31,357,129,90,20,144,205,72,248,40
8454,"CLCA4",0,0,0,0,0,1,0,0,0,0,0,0
8455,"MAN2B1",1745,2228,1825,1804,3784,932,2105,1517,2381,1770,1630,2402
8456,"MTND4P6",80,69,78,73,111,70,113,63,84,93,48,117
8457,"RNF152",86,7,544,249,661,203,75,148,38,61,12,105
8458,"PRKRIRP9",974,254,715,619,1031,620,990,777,475,689,223,897
8459,"PFN3",903,338,534,758,1039,640,999,550,446,538,225,1035
8460,"RNA5SP220",1277,510,1005,1407,1713,1049,1855,809,586,960,345,1729
8461,"LBP",808,617,632,762,965,441,1119,1017,709,814,693,822
8462,"RNY1P8",828,919,509,537,963,626,603,778,864,690,784,592
8463,"HEPHL1",849,608,809,839,1225,542,809,823,692,793,569,756
8464,"VTA1",0,0,0,0,0,0,0,0,0,0,0,0
8465,"IFNB1",0,0,0,0,0,0,0,0,0,0,0,0
8466,"TYRL",16,13,15,15,32,12,21,19,14,17,1,16
8467,"PVRL3",1200,347,1095,987,1306,534,1229,676,418,980,295,767
8468,"HBD",3955,6396,2653,4452,4929,3171,2518,3189,5062,3476,5629,2972
8469,"AHNAK2",0,0,0,1,0,0,0,0,0,0,0,0
8470,"DIO3",3002,2523,2542,3329,3667,2388,3008,3245,2520,2161,2141,3154
8471,"MIR548X",73,114,78,132,99,76,26,45,118,92,81,46
8472,"FOXD2-AS1",0,0,0,4,0,0,0,0,0,0,0,0
8473,"TMEM241",3670,1444,2270,2728,4912,2407,3418,1953,1987,2213,976,3733
8474,"OSBPL8",3798,1440,1692,3155,5276,1567,2582,2064,1972,2548,1156,2523
8475,"BCL11A",443,339,433,492,628,414,426,391,364,336,275,376
8476,"C10orf85",1,0,0,0,0,0,0,0,0,0,0,0
8477,"FOLR3",2595,1491,2568,2906,4210,2640,2776,2515,2368,2584,1706,2471
8478,"TEX19",5407,1954,3479,5828,9608,4510,4816,4624,2543,3123,1404,5579
8479,"TOR1AIP2",31,30,48,44,51,17,38,23,21,27,17,31
8480,"RBAK-RBAKDN",3,11,10,18,4,11,10,229,2,6,5,3
8481,"PARG",7,1,4,11,4,0,1,3,5,7,0,4
8482,"RN7SKP96",3,0,7,6,5,4,4,4,2,5,0,4
8483,"ZNF260",0,0,0,0,0,0,0,0,0,0,0,0
8484,"HMGCS2",0,0,0,0,2,0,0,0,0,0,0,0
8485,"NPIPB11",1,0,0,0,0,0,0,1,0,0,0,0
8486,"RNF20",4856,2991,4196,4357,6841,3541,3200,3582,3823,3853,2270,4190
8487,"RNU6-1149P",4272,3018,2618,3019,5445,2525,2949,1918,2697,3097,2262,3158
8488,"ASS1P9",2033,2002,1597,1958,2908,1440,1424,1078,1920,1875,1329,1550
8489,"RN7SKP206",50,22,63,89,74,79,60,59,43,24,28,57
8490,"AFM",19458,22640,13828,18541,28056,12056,15096,23027,19220,17513,16942,13716
8491,"HNRNPC",3123,1771,1345,2590,3921,1665,2071,1989,2189,2376,1371,1909
8492,"CHTF18",7435,1360,7095,7319,6850,5189,10669,8811,2439,4907,1087,8306
8493,"OBP2B",21,29,17,50,18,20,33,10,48,18,30,31
8494,"PPP1R11P1",0,0,0,0,0,0,0,0,0,0,0,0
8495,"IGFALS",3094,2057,1991,2634,4347,2110,2304,2281,2110,2736,1414,2277
8496,"HYALP1",5137,3064,4371,4879,7724,4051,4409,4926,3640,4267,2494,3930
8497,"DHX57",3353,4067,1838,4599,5488,3275,2770,3696,4974,2989,3954,2750
8498,"TRPC6",0,0,3,16,9,6,0,0,4,14,2,0
8499,"TRAJ39",2,2,1,2,17,3,1,1,5,0,1,0
8500,"PIK3R6",5,41,54,13,22,8,64,10,14,15,23,26
8501,"RNU6-1308P",2178,3320,866,2233,3131,1906,1876,1856,3808,2014,2628,2036
8502,"HOXB3",821,187,655,695,1462,555,992,497,386,734,168,881
8503,"MIR4794",0,0,0,1,1,0,0,0,0,0,0,0
8504,"FBXW11P1",9,0,32,8,28,26,29,31,1,10,0,9
8505,"IFNA10",3,0,4,1,9,2,0,0,1,1,0,0
8506,"CBX3P4",0,0,0,2,0,1,0,0,0,0,0,1
8507,"SUMO2P8",0,3,0,1,0,0,1,0,0,1,0,1
8508,"ADAMTSL2",0,0,3,0,1,0,0,5,0,6,0,0
8509,"RPSAP4",0,0,0,0,0,0,0,0,0,0,0,0
8510,"SEC63",1,0,0,0,0,0,0,0,0,0,0,0
8511,"SOGA2P1",1136,1148,914,1339,1521,1023,1222,1077,1204,969,1195,1301
8512,"MRC2",8139,4401,4699,7206,11121,5491,5935,6573,4692,5839,4008,5897
8513,"KRT8P47",445,176,147,530,445,435,207,264,273,259,191,210
8514,"CDC42EP1",0,0,0,0,0,0,0,1,0,0,0,0
8515,"VWF",3,1,9,4,4,8,3,4,1,10,0,6
8516,"PPIAP31",8,4,2,0,5,0,0,0,5,1,7,0
8517,"ZNF438",0,3,13,0,6,2,4,10,11,13,2,3
8518,"PTMAP5",0,0,0,0,0,0,0,0,0,0,0,0
8519,"B3GNTL1",511,516,426,502,938,396,513,363,507,619,469,461
8520,"RNY4P10",7325,6203,5695,6603,12862,5508,6514,6650,6464,5789,5141,6155
8521,"RPL23AP60",0,0,0,0,0,0,0,0,0,0,0,0
8522,"MRPS18A",1533,2309,1741,1212,2279,949,885,851,2025,1832,1872,932
8523,"RN7SL67P",4129,1779,2002,3526,5603,2423,2993,1767,2287,3226,1256,3012
8524,"LINC00459",2,0,0,0,0,4,0,1,0,2,1,0
8525,"MME-AS1",162,102,95,158,231,102,93,150,153,210,134,121
8526,"BMP3",0,0,0,0,0,3,0,0,0,0,0,0
8527,"FAM161B",0,0,0,0,0,0,0,0,0,0,0,0
8528,"RAPGEF2",0,1,0,0,0,0,8,0,0,31,24,1
8529,"RNU5F-4P",0,1,0,0,0,0,0,0,1,0,3,0
8530,"FCF1P5",6,0,0,0,0,0,0,0,0,0,0,0
8531,"CXCR5",0,0,0,0,0,0,0,0,0,0,0,0
8532,"SNX18P15",300,151,234,199,352,170,270,185,134,251,103,210
8533,"RNU4-79P",1493,618,799,1152,1605,1280,935,993,913,860,671,955
8534,"RABEP1",1754,229,1576,1152,1667,973,1789,1373,460,1101,166,1627
8535,"F8A1",1936,602,1882,1542,2219,1131,2089,1925,961,1141,321,1820
8536,"TARS2P1",687,172,431,454,597,330,643,512,280,399,112,609
8537,"RAP2C",409,61,261,185,321,193,290,227,141,259,54,306
8538,"LGMN",0,0,0,0,0,0,0,0,0,0,0,0
8539,"VARS",6687,3836,7568,11702,9070,8697,8919,7113,7273,4378,4916,9437
8540,"DSP",0,0,1,6,0,0,0,0,0,0,0,0
8541,"CBWD6",9,23,7,12,24,29,12,5,20,9,4,13
8542,"RNU6-227P",149,274,266,98,368,131,75,99,327,219,182,82
8543,"TMEM214",4544,1989,4209,4188,6115,3619,4476,3114,2880,3299,1791,4623
8544,"OR4G3P",1515,1061,1125,1416,2144,981,1432,861,1026,1487,830,1291
8545,"RNASE2",2,0,18,10,13,13,1,2,3,1,0,1
8546,"MMP24-AS1",0,0,0,0,0,0,0,0,0,0,0,0
8547,"UBXN2B",0,0,0,0,0,0,0,0,0,0,0,0
8548,"OR2AT2P",0,0,12,5,4,8,2,12,1,1,0,7
8549,"THTPA",0,0,1,0,2,0,0,2,0,4,0,0
8550,"SLC4A7",2,0,0,0,5,0,0,0,0,2,0,0
8551,"C14orf28",0,0,0,0,0,0,0,0,0,0,0,0
8552,"OR6C5P",0,0,0,0,0,3,0,0,0,0,0,0
8553,"RNF128",8,17,6,5,7,7,0,20,6,6,7,9
8554,"PSMG2",18,141,0,15,30,31,3,29,69,21,112,11
8555,"CASC7",10,4,44,67,42,35,57,33,9,26,1,29
8556,"DNM1P24",130,44,101,277,281,93,76,100,100,113,55,118
8557,"SETP8",33,30,16,117,108,29,24,51,60,24,12,19
8558,"MIR4500HG",612,254,532,1008,1645,613,745,740,660,679,313,882
8559,"RNA5SP221",4,1,10,5,3,7,0,1,0,1,0,3
8560,"RPS27",400,134,169,243,451,206,224,203,196,255,112,223
8561,"SHROOM1",10,2,8,12,20,10,10,3,12,12,2,14
8562,"SOX7",10,20,25,14,18,21,20,12,9,10,15,32
8563,"RN7SL378P",106,44,42,103,90,40,42,66,42,49,31,64
8564,"FAM90A4P",0,0,0,0,0,0,0,0,0,0,0,0
8565,"EBP",2,0,0,3,0,6,3,2,0,0,0,14
8566,"RNU6-402P",0,6,2,1,0,0,0,0,1,0,0,4
8567,"HTN3",0,0,0,0,0,0,0,0,0,0,0,0
8568,"LINC00485",351,174,226,324,378,210,328,252,210,226,201,350
8569,"PNRC2",0,0,0,0,0,0,0,0,0,0,0,0
8570,"ANTXRLP1",0,0,0,0,0,0,0,0,0,0,0,0
8571,"SPECC1L",0,0,0,1,0,0,0,0,0,0,0,0
8572,"MIR127",0,0,0,0,0,0,0,0,0,0,0,0
8573,"RNU7-119P",655,786,421,430,1009,320,338,232,611,690,627,448
8574,"ZFX-AS1",169,126,155,220,303,181,181,256,137,170,99,93
8575,"TPI1P1",0,0,0,0,0,0,0,0,0,0,0,0
8576,"SNX18P23",0,0,0,3,0,0,0,0,0,0,0,0
8577,"RN7SKP3",1508,977,1049,1223,1699,895,1377,1225,918,1433,829,1310
8578,"CNNM3",7327,3121,3095,5307,9434,3313,6109,3532,4685,6032,2189,5624
8579,"CYP2G2P",643,522,243,313,538,214,274,260,417,426,315,312
8580,"FRK",2685,998,1285,2601,2496,1774,2097,1756,1471,2030,975,2005
8581,"INSIG1",8,2,6,10,9,1,3,1,7,0,1,6
8582,"CTSLP1",932,684,716,994,1376,680,637,372,628,735,623,549
8583,"TTC31",2047,1200,728,785,2789,666,1294,433,1170,1691,928,1349
8584,"RN7SL62P",0,2,0,0,0,0,0,0,0,0,0,0
8585,"STX3",0,0,0,4,0,3,0,0,0,0,0,0
8586,"MRM1",40,44,20,26,66,31,25,31,45,45,50,25
8587,"RNA5S4",3994,1940,2568,3247,5037,2537,3139,2691,2508,3325,1761,3189
8588,"MTND6P3",8840,3815,4673,6877,12244,6474,7239,4338,5037,6330,2943,7267
8589,"VDR",13,3,3,1,20,8,10,10,12,7,1,9
8590,"RN7SKP24",9,8,17,23,37,0,11,0,7,7,0,11
8591,"ACSM2A",877,177,763,555,899,587,761,239,315,507,172,827
8592,"RNVU1-4",639,1005,1039,983,861,822,739,364,1317,595,1697,732
8593,"FHOD1",2,8,7,8,0,0,1,4,0,0,0,0
8594,"TIMMDC1",0,0,0,0,0,0,0,0,0,0,0,0
8595,"PPATP2",68,88,50,76,79,33,45,67,71,57,42,26
8596,"TRIM51HP",35,9,27,18,22,16,34,9,14,20,1,27
8597,"KDM1B",0,2,2,0,0,0,2,0,0,2,3,1
8598,"MRPL14",309,19,750,638,385,577,691,259,50,154,18,658
8599,"BTBD9-AS1",3,0,0,2,1,0,0,0,0,4,0,0
8600,"KCNB1",0,0,0,0,0,0,0,0,0,0,0,0
8601,"OR8I2",307,173,196,269,354,179,282,251,182,274,156,175
8602,"PLCB4",7078,1765,5235,4474,8636,4524,5440,4014,3106,3737,2008,4189
8603,"ABCC10",2153,1111,1525,1725,2807,1361,1916,1782,1603,1672,1038,1798
8604,"C16orf89",33,18,23,39,34,13,26,24,5,31,25,36
8605,"CTXN1",0,0,0,0,0,0,0,0,0,0,0,0
8606,"CT45A6",0,0,0,0,0,0,0,0,0,0,0,0
8607,"NDRG4",0,0,1,0,0,0,0,4,0,0,0,0
8608,"RNU6-1076P",1,0,1,0,0,0,0,0,0,2,0,0
8609,"ADCYAP1R1",0,0,0,4,0,0,0,0,0,1,0,0
8610,"CYP1B1",0,0,0,0,0,0,1,0,0,0,0,0
8611,"LIF",199,49,148,220,315,181,206,147,94,181,41,197
8612,"RUFY3",1468,1396,1389,2841,2567,1172,1531,3034,1371,1541,1102,1504
8613,"KANK4",417,307,438,619,749,333,627,614,270,348,284,495
8614,"SLC35A2",2784,768,2200,2696,3514,2103,2792,2592,1270,1840,729,2508
8615,"RPL23AP81",1971,847,1693,1709,2819,1342,2008,1945,1565,1531,1128,1705
8616,"SNORD54",0,0,0,1,0,0,0,0,0,0,0,0
8617,"GRAMD4P2",1281,468,1056,2440,1996,1246,1253,1485,528,1027,515,1195
8618,"C1orf100",169,40,70,95,241,80,100,60,60,124,30,70
8619,"UBE2D2",6,0,0,1,2,1,0,0,0,0,0,0
8620,"RNU6-1207P",0,0,0,0,0,0,0,0,0,0,0,0
8621,"MIR210",2707,2264,1698,1521,3135,1383,1805,1504,2042,2299,2013,1518
8622,"FAM172A",3,7,2,1,6,7,1,6,2,7,1,0
8623,"ABHD3",2684,2805,2637,3156,4618,2502,3487,3567,3223,3146,3096,2662
8624,"AHCYP2",1413,1812,2122,3507,1693,2371,3034,1457,2677,1039,3369,2912
8625,"PPP1R42",0,0,0,3,0,0,0,0,0,0,0,1
8626,"CELF2-AS2",0,0,0,2,0,0,0,0,0,0,0,0
8627,"RPS23P7",710,827,1234,1391,1122,870,1513,604,1028,673,951,1420
8628,"MIR412",1607,754,740,1130,2073,986,929,413,950,1160,582,979
8629,"BBIP1",3397,2933,5577,6336,4678,5022,4556,2523,5600,2098,5546,4951
8630,"DYNLL1",6746,3320,5064,8014,8846,5776,5286,5526,4144,4717,2862,5917
8631,"ZSCAN21",36,35,15,22,24,10,25,11,21,25,6,16
8632,"RANBP6",13,34,10,15,20,20,25,9,21,5,45,27
8633,"GLTPP1",0,0,0,6,0,0,0,0,0,0,0,1
8634,"IGHV1OR16-1",0,0,0,0,0,0,0,0,0,0,0,0
8635,"OR7E148P",0,0,0,0,0,0,0,0,0,0,0,0
8636,"HNRNPD",0,0,0,0,0,0,0,0,0,0,0,0
8637,"MIR492",0,0,0,0,0,0,0,0,0,0,0,0
8638,"LINC00279",161,9,96,93,159,47,109,57,35,63,20,134
8639,"LBH",36573,42826,17719,37625,41487,24686,16063,23160,38880,29227,31938,20518
8640,"DPCR1",9,1,0,7,3,9,4,2,2,6,0,3
8641,"RNU6-1031P",4,1,1,2,7,8,0,3,0,7,0,5
8642,"EI24",0,0,0,0,0,0,0,0,0,0,0,0
8643,"PPIEL",2,0,0,0,6,0,0,0,0,0,0,0
8644,"KTN1-AS1",0,0,0,0,0,0,0,0,0,0,0,0
8645,"RPS4XP12",3,90,0,36,3,79,21,45,31,31,166,7
8646,"SMPDL3B",0,0,0,0,0,0,0,0,0,0,4,0
8647,"RNU6-398P",0,0,0,0,0,0,1,0,0,0,0,0
8648,"RNU6-277P",0,4,0,0,0,2,0,0,0,0,3,0
8649,"RNA5SP343",0,16,0,0,0,14,1,7,2,0,38,0
8650,"NAPA-AS1",19,73,6,257,16,205,30,88,27,78,225,18
8651,"MYCBP",0,0,0,0,0,0,0,0,0,0,0,0
8652,"C6",0,0,0,0,0,1,0,0,0,0,0,0
8653,"FDPSP4",150,77,84,72,90,102,88,111,76,100,69,130
8654,"HOXA3",0,0,0,0,0,0,0,0,0,0,0,0
8655,"UPK1A",10018,4392,6636,8597,13546,7224,8185,4604,6153,7720,2623,8650
8656,"RPL7L1P13",4620,2684,3367,4673,6220,3873,3555,4687,2847,3570,2500,3331
8657,"CEP170B",0,0,0,0,0,1,0,0,0,0,0,0
8658,"SMIM4",0,0,0,0,0,0,0,0,0,0,0,0
8659,"CDKN2AIPNLP3",1145,445,669,1218,1551,718,980,738,515,904,329,824
8660,"LINC01115",0,0,0,0,0,0,0,2,0,0,0,0
8661,"RNF2",2354,1126,1053,2380,1981,2003,1145,2213,1230,1502,994,1518
8662,"IGKJ3",117,118,44,47,84,59,63,49,86,87,89,66
8663,"APOL6",568,289,531,497,842,460,519,409,336,450,255,529
8664,"MT1X",1980,1381,1893,1877,2679,2096,1791,1256,1570,1261,967,1832
8665,"SCAND2P",4136,668,3461,3845,5025,3157,4135,3077,939,2498,751,3125
8666,"ANO10",3,0,0,0,0,1,0,0,0,0,0,0
8667,"WFS1",0,0,0,1,2,0,0,1,0,2,5,0
8668,"ATF2",755,599,919,1106,1079,857,1270,629,932,694,504,1229
8669,"IGHVIII-67-2",0,0,0,0,0,0,0,0,0,0,0,0
8670,"B3GNT3",0,0,0,12,0,0,0,0,0,0,0,0
8671,"OSBPL2",1159,243,757,530,1148,528,857,642,520,550,230,776
8672,"PTPN3",2094,2084,1840,1883,3372,1585,1783,2352,2151,1850,1640,1911
8673,"CYP2S1",558,243,362,657,1080,391,468,520,262,384,175,629
8674,"KCNJ1",246,239,135,181,237,111,158,275,251,166,250,153
8675,"TSPAN6",3483,2633,2125,2667,4309,2059,2634,2246,2825,2952,2437,2610
8676,"PTOV1",5976,2611,4882,4645,7968,4614,5256,4646,3259,3851,2145,4922
8677,"PGAP3",3,0,0,0,0,0,0,0,0,1,0,1
8678,"RNU6-261P",4680,1596,4246,6790,5571,5770,5364,3785,3022,2546,2013,6462
8679,"CGB2",11675,2106,9181,11238,14492,9736,12334,6542,4215,6915,2129,13581
8680,"GCLC",2965,935,2182,3514,4916,2826,3015,1959,1094,1940,724,2645
8681,"SNORD104",844,398,313,824,1053,632,810,567,585,738,359,903
8682,"NSL1",7,5,0,2,6,3,4,0,4,7,8,3
8683,"SNORD36B",395,751,454,906,656,315,497,595,253,314,424,533
8684,"CDC42-IT1",9018,6854,8614,7499,14548,5499,9276,5941,8260,7285,5725,8634
8685,"MIR3648",0,0,0,0,0,0,0,0,0,0,0,0
8686,"SIGLEC17P",0,0,0,0,0,0,0,0,0,0,0,0
8687,"FCF1P8",1304,377,989,1259,1849,1076,1176,963,522,863,307,1118
8688,"OR10AK1P",10,7,17,16,24,12,34,34,12,12,5,17
8689,"RNU7-173P",395,328,658,494,774,499,176,227,414,272,216,272
8690,"ARIH2",3746,1858,2692,3539,4703,2485,2970,2211,1736,2679,1720,2371
8691,"RN7SKP279",24,10,6,19,17,6,17,13,12,8,5,32
8692,"PHAX",166385,263252,147205,171613,247311,110275,159354,151539,173911,161573,240633,128280
8693,"RNU6-267P",0,3,3,0,3,0,3,1,3,2,0,0
8694,"GAA",2,0,2,3,2,0,5,0,0,0,0,0
8695,"CCER1",0,0,0,0,1,0,4,1,0,2,0,0
8696,"RGS9BP",0,1,0,0,0,3,0,0,0,0,2,0
8697,"AGGF1P4",362,199,264,355,480,298,416,259,205,346,139,389
8698,"PPIAP29",23177,8653,16725,19559,32376,18533,21420,17059,10618,15321,8209,21257
8699,"TSSK6",126,117,244,293,135,251,310,154,143,66,200,220
