,model_name,agent,TGI,tumor_type
2758,CTG-1462,Gemcitabine,102,
2759,CTG-1462,Nab-paclitaxel,57,
2760,CTG-1462,Nab-paclitaxel,89,
2761,CTG-1462,Nab-paclitaxel,102,
2762,CTG-1462,Paclitaxel,72,
2763,CTG-1462,Paclitaxel,85,
2764,CTG-1471,Carmustine,93,Melanoma
2765,CTG-1471,Cisplatin,93,Melanoma
2766,CTG-1471,Dacarbazine,93,Melanoma
2767,CTG-1471,Mitomycin C,54,Melanoma
2768,CTG-1471,Nivolumab,24,Melanoma
2769,CTG-1471,Trametinib,24,Melanoma
2770,CTG-1472,Mitomycin C,59,Colorectal
2771,CTG-1472,Vorinostat,59,Colorectal
2772,CTG-1475,Eribulin,196,Breast
2773,CTG-1475,Everolimus,134,Breast
2774,CTG-1475,Gemcitabine,120,Breast
2775,CTG-1475,Ixabepilone,11,Breast
2776,CTG-1475,Neratinib,126,Breast
2777,CTG-1475,Trastuzumab,65,Breast
2778,CTG-1475,Trastuzumab emtansine,137,Breast
2779,CTG-1475,Neratinib,134,Breast
2780,CTG-1475,Trastuzumab emtansine,134,Breast
2781,CTG-1476,Eribulin,102,Peritoneal carcinoma
2782,CTG-1476,Everolimus,90,Peritoneal carcinoma
2783,CTG-1476,Topotecan,52,Peritoneal carcinoma
2784,CTG-1477,Gemcitabine,103,Pancreatic
2785,CTG-1477,Gemcitabine,94,Pancreatic
2786,CTG-1477,Nab-paclitaxel,94,Pancreatic
2787,CTG-1481,Docetaxel,73,Sarcoma
2788,CTG-1481,Gemcitabine,73,Sarcoma
2789,CTG-1481,Trabectedin,113,Sarcoma
2790,CTG-1482,Everolimus,57,Sarcoma
2791,CTG-1482,Docetaxel,99,Sarcoma
2792,CTG-1482,Gemcitabine,99,Sarcoma
2793,CTG-1482,Pazopanib,16,Sarcoma
2794,CTG-1482,Pazopanib,29,Sarcoma
2795,CTG-1482,Vincristine,66,Sarcoma
2796,CTG-1482,Vincristine,83,Sarcoma
2797,CTG-1484,Regorafenib,74,Colorectal
2798,CTG-1485,Mitomycin C,24,Pancreatic
2799,CTG-1485,Docetaxel,95,Pancreatic
2800,CTG-1485,Temsirolimus,95,Pancreatic
2801,CTG-1489,Aflibercept,72,Colorectal
2802,CTG-1489,Regorafenib,87,Colorectal
2803,CTG-1493,5-Fluorouracil,-58,Colorectal
2804,CTG-1493,Irinotecan,-58,Colorectal
2805,CTG-1496,Gemcitabine,33,Colorectal
2806,CTG-1496,Nab-paclitaxel,33,Colorectal
2807,CTG-1498,Carboplatin,137,Ovarian
2808,CTG-1498,Carboplatin,115,Ovarian
2809,CTG-1498,Paclitaxel,115,Ovarian
2810,CTG-1498,Liposomal doxorubicin,79,Ovarian
2811,CTG-1498,Olaparib,93,Ovarian
2812,CTG-1498,Rucaparib,159,Ovarian
2813,CTG-1502,Bevacizumab,89,NSCLC
2814,CTG-1502,Carboplatin,89,NSCLC
2815,CTG-1502,Gemcitabine,89,NSCLC
2816,CTG-1502,Carboplatin,40,NSCLC
2817,CTG-1502,Carboplatin,65,NSCLC
2818,CTG-1502,Paclitaxel,40,NSCLC
2819,CTG-1502,Paclitaxel,65,NSCLC
2820,CTG-1502,Bevacizumab,55,NSCLC
2821,CTG-1502,Carboplatin,55,NSCLC
2822,CTG-1502,Pemetrexed,55,NSCLC
2823,CTG-1502,Bevacizumab,111,NSCLC
2824,CTG-1502,Carboplatin,111,NSCLC
2825,CTG-1502,Vinorelbine,111,NSCLC
2826,CTG-1502,Gemcitabine,95,NSCLC
2827,CTG-1502,Nab-paclitaxel,95,NSCLC
2828,CTG-1502,Irinotecan,61,NSCLC
2829,CTG-1502,Paclitaxel,79,NSCLC
2830,CTG-1502,Pemetrexed,16,NSCLC
2831,CTG-1502,Vinorelbine,74,NSCLC
2832,CTG-1509,5-Fluorouracil,28,Colorectal
2833,CTG-1509,Mitomycin C,28,Colorectal
2834,CTG-1509,Bevacizumab,43,Colorectal
2835,CTG-1509,Gemcitabine,7,Colorectal
2836,CTG-1509,Temsirolimus,74,Colorectal
2837,CTG-1520,Carboplatin,27,Breast
2838,CTG-1520,Paclitaxel,27,Breast
2839,CTG-1520,Cetuximab,-33,Breast
2840,CTG-1520,Eribulin,139,Breast
2841,CTG-1520,Docetaxel,95,Breast
2842,CTG-1520,Everolimus,95,Breast
2843,CTG-1520,Paclitaxel,10,Breast
2844,CTG-1522,Everolimus,93,Pancreatic
2845,CTG-1522,Sunitinib,93,Pancreatic
2846,CTG-1522,Gemcitabine,82,Pancreatic
2847,CTG-1524,Everolimus,145,Sarcoma
2848,CTG-1524,Bevacizumab,5,Sarcoma
2849,CTG-1524,Paclitaxel,5,Sarcoma
2850,CTG-1524,Pazopanib,67,Sarcoma
2851,CTG-1535,Cisplatin,159,NSCLC
2852,CTG-1535,Docetaxel,156,NSCLC
2853,CTG-1542,Cyclophosphamide,15,Sarcoma
2854,CTG-1542,Cyclophosphamide,8,Sarcoma
2855,CTG-1542,Topotecan,8,Sarcoma
2856,CTG-1542,Topotecan,21,Sarcoma
2857,CTG-1543,Gemcitabine,-31,Testicular
2858,CTG-1543,Oxaliplatin,-31,Testicular
2859,CTG-1548,Cyclophosphamide,43,Sarcoma
2860,CTG-1548,Doxorubicin,50,Sarcoma
2861,CTG-1549,Docetaxel,9,Sarcoma
2862,CTG-1549,Gemcitabine,9,Sarcoma
2863,CTG-1549,Doxorubicin,45,Sarcoma
2864,CTG-1549,Ifosfamide,45,Sarcoma
2865,CTG-1551,Bevacizumab,52,Small intestinal/Small bowel
2866,CTG-1551,Capecitabine,52,Small intestinal/Small bowel
2867,CTG-1551,Capecitabine,80,Small intestinal/Small bowel
2868,CTG-1551,Oxaliplatin,80,Small intestinal/Small bowel
2869,CTG-1551,Eribulin,50,Small intestinal/Small bowel
2870,CTG-1551,Gemcitabine,64,Small intestinal/Small bowel
2871,CTG-1553,Sorafenib,73,Colorectal
2872,CTG-1553,Sunitinib,46,Colorectal
2873,CTG-1553,Temsirolimus,61,Colorectal
2874,CTG-1554,Dacarbazine,106,Sarcoma
2875,CTG-1554,Dacarbazine,90,Sarcoma
2876,CTG-1554,Irinotecan,90,Sarcoma
2877,CTG-1554,Doxorubicin,90,Sarcoma
2878,CTG-1554,Doxorubicin,103,Sarcoma
2879,CTG-1554,Dacarbazine,82,Sarcoma
2880,CTG-1554,Pazopanib,82,Sarcoma
2881,CTG-1554,Sunitinib,27,Sarcoma
2882,CTG-1554,Trabectedin,-70,Sarcoma
2883,CTG-1561,Niraparib,151,Uterine
2884,CTG-1572,Carboplatin,-3,Sarcoma
2885,CTG-1572,Gemcitabine,-3,Sarcoma
2886,CTG-1577,Gemcitabine,24,Endometrial
2887,CTG-1579,Mitomycin C,124,Colorectal
2888,CTG-1579,Regorafenib,87,Colorectal
2889,CTG-1587,Docetaxel,-42,Sarcoma
2890,CTG-1587,Gemcitabine,-42,Sarcoma
2891,CTG-1587,Doxorubicin,-16,Sarcoma
2892,CTG-1587,Ifosfamide,-16,Sarcoma
2893,CTG-1587,Pazopanib,-41,Sarcoma
2894,CTG-1587,Trabectedin,21,Sarcoma
2895,CTG-1602,Carboplatin,58,Ovarian
2896,CTG-1602,Carboplatin,61,Ovarian
2897,CTG-1602,Carboplatin,129,Ovarian
2898,CTG-1602,Paclitaxel,129,Ovarian
2899,CTG-1602,Liposomal doxorubicin,62,Ovarian
2900,CTG-1602,Olaparib,-222,Ovarian
2901,CTG-1602,Olaparib,64,Ovarian
2902,CTG-1609,Sunitinib,65,Sarcoma
2903,CTG-1609,Imatinib,40,Sarcoma
2904,CTG-1609,Sunitinib,40,Sarcoma
2905,CTG-1612,Carboplatin,154,NSCLC
2906,CTG-1612,Pemetrexed,154,NSCLC
2907,CTG-1612,Cetuximab,40,NSCLC
2908,CTG-1612,Paclitaxel,48,NSCLC
2909,CTG-1612,Ramucirumab,143,NSCLC
2910,CTG-1612,Vinorelbine,100,NSCLC
2911,CTG-1624,Carboplatin,139,Ovarian
2912,CTG-1624,Paclitaxel,139,Ovarian
2913,CTG-1624,Liposomal doxorubicin,82,Ovarian
2914,CTG-1627,Carboplatin,35,Ovarian
2915,CTG-1627,Carboplatin,101,Ovarian
2916,CTG-1627,Paclitaxel,35,Ovarian
2917,CTG-1627,Paclitaxel,101,Ovarian
2918,CTG-1627,Liposomal doxorubicin,57,Ovarian
2919,CTG-1628,Vincristine,114,
2920,CTG-1646,Paclitaxel,-15,Breast
2921,CTG-1647,Carboplatin,22,
2922,CTG-1647,Paclitaxel,22,
2923,CTG-1647,Trastuzumab emtansine,20,
2924,CTG-1648,Carboplatin,56,Ovarian
2925,CTG-1648,Paclitaxel,56,Ovarian
2926,CTG-1648,Liposomal doxorubicin,154,Ovarian
2927,CTG-1649,Carboplatin,110,Ovarian
2928,CTG-1649,Paclitaxel,110,Ovarian
2929,CTG-1649,Liposomal doxorubicin,77,Ovarian
2930,CTG-1651,Cyclophosphamide,124,Sarcoma
2931,CTG-1651,Cyclophosphamide,135,Sarcoma
2932,CTG-1651,Doxorubicin,26,Sarcoma
2933,CTG-1651,Doxorubicin,54,Sarcoma
2934,CTG-1651,Irinotecan,150,Sarcoma
2935,CTG-1651,Temozolomide,150,Sarcoma
2936,CTG-1660,Docetaxel,134,Sarcoma
2937,CTG-1660,Ifosfamide,139,Sarcoma
2938,CTG-1663,Busulfan,102,Sarcoma
2939,CTG-1663,Cyclophosphamide,94,Sarcoma
2940,CTG-1663,Doxorubicin,51,Sarcoma
2941,CTG-1663,Irinotecan,146,Sarcoma
2942,CTG-1663,Temozolomide,146,Sarcoma
2943,CTG-1663,Irinotecan,95,Sarcoma
2944,CTG-1663,Pazopanib,95,Sarcoma
2945,CTG-1663,Temozolomide,95,Sarcoma
2946,CTG-1663,Melphalan,128,Sarcoma
2947,CTG-1663,Pazopanib,61,Sarcoma
2948,CTG-1664,Carboplatin,70,Sarcoma
2949,CTG-1664,Carboplatin,124,Sarcoma
2950,CTG-1664,Ifosfamide,157,Sarcoma
2951,CTG-1664,Trabectedin,163,Sarcoma
2952,CTG-1664,Vinorelbine,142,Sarcoma
2953,CTG-1677,Carboplatin,96,Ovarian
2954,CTG-1677,Paclitaxel,96,Ovarian
2955,CTG-1677,Liposomal doxorubicin,38,Ovarian
2956,CTG-1678,Carboplatin,100,Ovarian
2957,CTG-1678,Paclitaxel,100,Ovarian
2958,CTG-1678,Liposomal doxorubicin,96,Ovarian
2959,CTG-1680,Doxorubicin,93,NSCLC
2960,CTG-1680,Etoposide,22,NSCLC
2961,CTG-1680,Paclitaxel,98,NSCLC
2962,CTG-1680,Vinorelbine,131,NSCLC
2963,CTG-1692,Carboplatin,131,Ovarian
2964,CTG-1692,Carboplatin,141,Ovarian
2965,CTG-1692,Paclitaxel,131,Ovarian
2966,CTG-1692,Paclitaxel,141,Ovarian
2967,CTG-1692,Gemcitabine,109,Ovarian
2968,CTG-1692,Liposomal doxorubicin,91,Ovarian
2969,CTG-1692,Liposomal doxorubicin,93,Ovarian
2970,CTG-1695,Cyclophosphamide,210,Sarcoma
2971,CTG-1695,Doxorubicin,71,Sarcoma
2972,CTG-1695,Erlotinib,93,Sarcoma
2973,CTG-1695,Ifosfamide,154,Sarcoma
2974,CTG-1695,Irinotecan,170,Sarcoma
2975,CTG-1695,Temozolomide,170,Sarcoma
2976,CTG-1695,Lapatinib,-9,Sarcoma
2977,CTG-1695,Paclitaxel,146,Sarcoma
2978,CTG-1695,Trabectedin,53,Sarcoma
2979,CTG-1701,Irinotecan,75,Colorectal
2980,CTG-1701,Mitomycin C,58,Colorectal
2981,CTG-1701,Regorafenib,70,Colorectal
2982,CTG-1702,Carboplatin,-50,Sarcoma
2983,CTG-1702,Carboplatin,38,Sarcoma
2984,CTG-1702,Methotrexate,-50,Sarcoma
2985,CTG-1702,Methotrexate,38,Sarcoma
2986,CTG-1702,Vinblastine,-50,Sarcoma
2987,CTG-1702,Vinblastine,38,Sarcoma
2988,CTG-1702,Everolimus,109,Sarcoma
2989,CTG-1702,Exemestane,109,Sarcoma
2990,CTG-1702,Sorafenib,-34,Sarcoma
2991,CTG-1703,Carboplatin,102,Ovarian
2992,CTG-1703,Carboplatin,165,Ovarian
2993,CTG-1703,Paclitaxel,102,Ovarian
2994,CTG-1703,Paclitaxel,165,Ovarian
2995,CTG-1703,Liposomal doxorubicin,75,Ovarian
2996,CTG-1703,Liposomal doxorubicin,80,Ovarian
2997,CTG-1703,Liposomal doxorubicin,84,Ovarian
2998,CTG-1703,Olaparib,61,Ovarian
2999,CTG-1709,Docetaxel,244,Esophageal
3000,CTG-1709,Ramucirumab,244,Esophageal
3001,CTG-1741,Everolimus,83,Esophageal
3002,CTG-1766,5-Fluorouracil,107,Gastric
3003,CTG-1766,Irinotecan,107,Gastric
3004,CTG-1766,Oxaliplatin,107,Gastric
3005,CTG-1766,Cisplatin,125,Gastric
3006,CTG-1766,Gemcitabine,125,Gastric
3007,CTG-1766,Paclitaxel,111,Gastric
3008,CTG-1766,Ramucirumab,111,Gastric
3009,CTG-1769,Carboplatin,6,Melanoma
3010,CTG-1769,Carboplatin,29,Melanoma
3011,CTG-1769,Nivolumab,23,Melanoma
3012,CTG-1769,Temozolomide,122,Melanoma
3013,CTG-1769,Temozolomide,137,Melanoma
3014,CTG-1789,Carboplatin,124,Ovarian
3015,CTG-1789,Paclitaxel,124,Ovarian
3016,CTG-1789,Liposomal doxorubicin,116,Ovarian
3017,CTG-1789,Liposomal doxorubicin,128,Ovarian
3018,CTG-1789,Olaparib,79,Ovarian
3019,CTG-1809,Carboplatin,100,Ovarian
3020,CTG-1809,Paclitaxel,100,Ovarian
3021,CTG-1809,Liposomal doxorubicin,78,Ovarian
3022,CTG-1825,Aflibercept,101,Colorectal
3023,CTG-1825,Mitomycin C,116,Colorectal
3024,CTG-1825,Mitomycin C,142,Colorectal
3025,CTG-1834,Bevacizumab,73,Ovarian
3026,CTG-1834,Bevacizumab,137,Ovarian
3027,CTG-1834,Everolimus,73,Ovarian
3028,CTG-1834,Everolimus,137,Ovarian
3029,CTG-1834,Gemcitabine,73,Ovarian
3030,CTG-1834,Gemcitabine,137,Ovarian
3031,CTG-1834,Everolimus,82,Ovarian
3032,CTG-1834,Everolimus,130,Ovarian
3033,CTG-1834,Letrozole,82,Ovarian
3034,CTG-1834,Letrozole,130,Ovarian
3035,CTG-1834,Metformin,82,Ovarian
3036,CTG-1834,Metformin,130,Ovarian
3037,CTG-1834,Bevacizumab,97,Ovarian
3038,CTG-1834,Gemcitabine,97,Ovarian
3039,CTG-1868,Carboplatin,31,Gastric
3040,CTG-1868,Carboplatin,49,Gastric
3041,CTG-1868,Etoposide,31,Gastric
3042,CTG-1868,Etoposide,49,Gastric
3043,CTG-1868,Cisplatin,85,Gastric
3044,CTG-1868,Gemcitabine,57,Gastric
3045,CTG-1868,Gemcitabine,72,Gastric
3046,CTG-1868,Mitomycin C,138,Gastric
3047,CTG-1868,Ramucirumab,82,Gastric
3048,CTG-1876,Cetuximab,93,Esophageal
3049,CTG-1876,Erlotinib,92,Esophageal
3050,CTG-1876,Irinotecan,111,Esophageal
3051,CTG-1877,Gemcitabine,105,Sarcoma
3052,CTG-1877,Liposomal doxorubicin,100,Sarcoma
3053,CTG-1877,Liposomal doxorubicin,207,Sarcoma
3054,CTG-1877,Pazopanib,82,Sarcoma
3055,CTG-1877,Temozolomide,80,Sarcoma
3056,CTG-1882,5-Fluorouracil,89,Colorectal
3057,CTG-1882,Bevacizumab,89,Colorectal
3058,CTG-1882,Irinotecan,89,Colorectal
3059,CTG-1882,Oxaliplatin,89,Colorectal
3060,CTG-1882,5-Fluorouracil,85,Colorectal
3061,CTG-1882,Oxaliplatin,85,Colorectal
3062,CTG-1882,Regorafenib,64,Colorectal
3063,CTG-1909,Paclitaxel,17,Breast
3064,CTG-1932,Gemcitabine,139,NSCLC
3065,CTG-1932,Ipilimumab,-2,NSCLC
3066,CTG-1932,Ipilimumab,16,NSCLC
3067,CTG-1932,Nivolumab,-2,NSCLC
3068,CTG-1932,Nivolumab,16,NSCLC
3069,CTG-1932,Nivolumab,-5,NSCLC
3070,CTG-1932,Nivolumab,1,NSCLC
3071,CTG-1932,Nivolumab,12,NSCLC
3072,CTG-1932,Paclitaxel,78,NSCLC
3073,CTG-1932,Vinorelbine,153,NSCLC
3074,CTG-1941,Trastuzumab emtansine,55,Breast
3075,CTG-1941,Trastuzumab emtansine,89,Breast
3076,CTG-1948,Irinotecan,115,Colorectal
3077,CTG-1948,Irinotecan,127,Colorectal
3078,CTG-1948,Regorafenib,95,Colorectal
3079,CTG-1948,Temsirolimus,117,Colorectal
3080,CTG-1948,Temsirolimus,140,Colorectal
3081,CTG-1983,Mitomycin C,124,Pancreatic
3082,CTG-1990,Bortezomib,45,Head and neck
3083,CTG-1990,Oxaliplatin,56,Head and neck
3084,CTG-1990,Paclitaxel,70,Head and neck
3085,CTG-1990,Everolimus,66,Head and neck
3086,CTG-1990,Everolimus,101,Head and neck
3087,CTG-1990,Sorafenib,66,Head and neck
3088,CTG-1990,Sorafenib,101,Head and neck
3089,CTG-1990,Bortezomib,35,Head and neck
3090,CTG-1990,Temsirolimus,35,Head and neck
3091,CTG-1990,Topotecan,35,Head and neck
3092,CTG-1990,Topotecan,68,Head and neck
3093,CTG-2003,Cabazitaxel,159,Sarcoma
3094,CTG-2003,Cyclophosphamide,70,Sarcoma
3095,CTG-2003,Cyclophosphamide,121,Sarcoma
3096,CTG-2003,Doxorubicin,49,Sarcoma
3097,CTG-2003,Doxorubicin,55,Sarcoma
3098,CTG-2003,Docetaxel,165,Sarcoma
3099,CTG-2003,Gemcitabine,165,Sarcoma
3100,CTG-2003,Irinotecan,98,Sarcoma
3101,CTG-2003,Temozolomide,98,Sarcoma
3102,CTG-2003,Pazopanib,113,Sarcoma
3103,CTG-2003,Sirolimus,113,Sarcoma
3104,CTG-2003,Irinotecan,121,Sarcoma
3105,CTG-2003,Irinotecan,122,Sarcoma
3106,CTG-2003,Temozolomide,121,Sarcoma
3107,CTG-2003,Temozolomide,122,Sarcoma
3108,CTG-2003,Vincristine,121,Sarcoma
3109,CTG-2003,Vincristine,122,Sarcoma
3110,CTG-2004,Eribulin,108,Sarcoma
3111,CTG-2004,Sunitinib,77,Sarcoma
3112,CTG-2004,Temozolomide,115,Sarcoma
3113,CTG-2004,Trabectedin,96,Sarcoma
3114,CTG-2004,Vinorelbine,126,Sarcoma
3115,CTG-2005,Doxorubicin,24,Colorectal
3116,CTG-2005,Mitomycin C,136,Colorectal
3117,CTG-2005,Mitomycin C,155,Colorectal
3118,CTG-2005,Regorafenib,149,Colorectal
3119,CTG-2007,Paclitaxel,-153,Pancreatic
3120,CTG-2021,Trabectedin,112,Sarcoma
3121,CTG-2021,Trabectedin,200,Sarcoma
3122,CTG-2025,Carboplatin,217,Ovarian
3123,CTG-2025,Paclitaxel,217,Ovarian
3124,CTG-2025,Liposomal doxorubicin,118,Ovarian
3125,CTG-2041,Eribulin,193,Sarcoma
3126,CTG-2061,Carboplatin,78,Breast
3127,CTG-2061,Cyclophosphamide,78,Breast
3128,CTG-2061,Doxorubicin,78,Breast
3129,CTG-2061,Paclitaxel,78,Breast
3130,CTG-2073,Doxorubicin,145,Sarcoma
3131,CTG-2073,Docetaxel,202,Sarcoma
3132,CTG-2073,Gemcitabine,202,Sarcoma
3133,CTG-2073,Pazopanib,79,Sarcoma
3134,CTG-2076,Cyclophosphamide,124,Sarcoma
3135,CTG-2076,Cyclophosphamide,164,Sarcoma
3136,CTG-2076,Cyclophosphamide,178,Sarcoma
3137,CTG-2076,Topotecan,164,Sarcoma
3138,CTG-2076,Topotecan,178,Sarcoma
3139,CTG-2076,Doxorubicin,73,Sarcoma
3140,CTG-2076,Cyclophosphamide,171,Sarcoma
3141,CTG-2076,Gemcitabine,171,Sarcoma
3142,CTG-2076,Ifosfamide,114,Sarcoma
3143,CTG-2076,Pazopanib,25,Sarcoma
3144,CTG-2087,Paclitaxel,35,Esophageal
3145,CTG-2087,Paclitaxel,91,Esophageal
3146,CTG-2087,Paclitaxel,140,Esophageal
3147,CTG-2087,Ramucirumab,140,Esophageal
3148,CTG-2101,Mitomycin C,146,Colorectal
3149,CTG-2101,Panitumumab,65,Colorectal
3150,CTG-2101,Ramucirumab,38,Colorectal
3151,CTG-2101,Regorafenib,110,Colorectal
3152,CTG-2101,Temsirolimus,66,Colorectal
3153,CTG-2105,Dacarbazine,154,Sarcoma
3154,CTG-2113,Cyclophosphamide,85,Sarcoma
3155,CTG-2113,Doxorubicin,105,Sarcoma
3156,CTG-2113,Irinotecan,23,Sarcoma
3157,CTG-2113,Temozolomide,23,Sarcoma
3158,CTG-2130,Capecitabine,-32,Head and neck
3159,CTG-2130,Capecitabine,68,Head and neck
3160,CTG-2130,Carboplatin,119,Head and neck
3161,CTG-2130,Paclitaxel,119,Head and neck
3162,CTG-2130,Paclitaxel,113,Head and neck
3163,CTG-2142,Cabazitaxel,137,Sarcoma
3164,CTG-2142,Cabazitaxel,149,Sarcoma
3165,CTG-2142,Cabazitaxel,156,Sarcoma
3166,CTG-2142,Carboplatin,137,Sarcoma
3167,CTG-2142,Carboplatin,149,Sarcoma
3168,CTG-2142,Carboplatin,156,Sarcoma
3169,CTG-2143,Doxorubicin,133,NSCLC
3170,CTG-2143,Gemcitabine,69,NSCLC
3171,CTG-2143,Pemetrexed,-5,NSCLC
3172,CTG-2143,Trametinib,101,NSCLC
3173,CTG-2143,Vinorelbine,75,NSCLC
3174,CTG-2145,Dacarbazine,25,Sarcoma
3175,CTG-2145,Dasatinib,-40,Sarcoma
3176,CTG-2145,Gemcitabine,-28,Sarcoma
3177,CTG-2145,Ifosfamide,62,Sarcoma
3178,CTG-2145,Pazopanib,6,Sarcoma
3179,CTG-2145,Sirolimus,84,Sarcoma
3180,CTG-2153,Bevacizumab,112,Sarcoma
3181,CTG-2153,Docetaxel,112,Sarcoma
3182,CTG-2153,Gemcitabine,112,Sarcoma
3183,CTG-2153,Pazopanib,101,Sarcoma
3184,CTG-2166,Carboplatin,107,Sarcoma
3185,CTG-2166,Paclitaxel,107,Sarcoma
3186,CTG-2166,Bevacizumab,128,Sarcoma
3187,CTG-2166,Paclitaxel,128,Sarcoma
3188,CTG-2166,Pazopanib,112,Sarcoma
3189,CTG-2174,Carboplatin,-15,Sarcoma
3190,CTG-2174,Cyclophosphamide,79,Sarcoma
3191,CTG-2174,Doxorubicin,34,Sarcoma
3192,CTG-2174,Irinotecan,145,Sarcoma
3193,CTG-2174,Temozolomide,145,Sarcoma
3194,CTG-2178,Etoposide,69,Bladder
3195,CTG-2178,Everolimus,68,Bladder
3196,CTG-2178,Everolimus,99,Bladder
3197,CTG-2178,Pazopanib,113,Bladder
3198,CTG-2178,Cyclophosphamide,-3,Bladder
3199,CTG-2178,Cyclophosphamide,48,Bladder
3200,CTG-2178,Cyclophosphamide,101,Bladder
3201,CTG-2178,Doxorubicin,-3,Bladder
3202,CTG-2178,Doxorubicin,48,Bladder
3203,CTG-2178,Doxorubicin,101,Bladder
3204,CTG-2178,Vincristine,-3,Bladder
3205,CTG-2178,Vincristine,48,Bladder
3206,CTG-2178,Vincristine,101,Bladder
3207,CTG-2207,Ifosfamide,151,Sarcoma
3208,CTG-2207,Vinorelbine,102,Sarcoma
3209,CTG-2208,Cisplatin,207,Breast
3210,CTG-2212,Carboplatin,120,
3211,CTG-2212,Gemcitabine,189,
3212,CTG-2212,Temozolomide,148,
3213,CTG-2213,Eribulin,19,Ovarian
3214,CTG-2213,Olaparib,46,Ovarian
3215,CTG-2213,Temozolomide,125,Ovarian
3216,CTG-2215,5-Fluorouracil,71,Breast
3217,CTG-2215,5-Fluorouracil,123,Breast
3218,CTG-2215,Vinorelbine,71,Breast
3219,CTG-2215,Vinorelbine,123,Breast
3220,CTG-2215,Olaparib,81,Breast
3221,CTG-2215,Bevacizumab,110,Breast
3222,CTG-2215,Paclitaxel,110,Breast
3223,CTG-2218,Cetuximab,66,Cholangiocarcinoma
3224,CTG-2218,Docetaxel,126,Cholangiocarcinoma
3225,CTG-2218,Irinotecan,157,Cholangiocarcinoma
3226,CTG-2220,Capecitabine,91,Breast
3227,CTG-2220,Carboplatin,19,Breast
3228,CTG-2220,Gemcitabine,55,Breast
3229,CTG-2247,Docetaxel,133,Sarcoma
3230,CTG-2247,Docetaxel,164,Sarcoma
3231,CTG-2247,Gemcitabine,133,Sarcoma
3232,CTG-2247,Gemcitabine,164,Sarcoma
3233,CTG-2247,Doxorubicin,82,Sarcoma
3234,CTG-2247,Doxorubicin,90,Sarcoma
3235,CTG-2247,Ifosfamide,82,Sarcoma
3236,CTG-2247,Ifosfamide,90,Sarcoma
3237,CTG-2247,Pazopanib,98,Sarcoma
3238,CTG-2247,Pazopanib,99,Sarcoma
3239,CTG-2247,Sirolimus,75,Sarcoma
3240,CTG-2247,Sunitinib,60,Sarcoma
3241,CTG-2250,Dacarbazine,100,Sarcoma
3242,CTG-2250,Everolimus,116,Sarcoma
3243,CTG-2250,Pazopanib,116,Sarcoma
3244,CTG-2250,Ixabepilone,49,Sarcoma
3245,CTG-2250,Paclitaxel,51,Sarcoma
3246,CTG-2250,Pazopanib,91,Sarcoma
3247,CTG-2250,Sorafenib,90,Sarcoma
3248,CTG-2250,Trabectedin,121,Sarcoma
3249,CTG-2250,Trabectedin,132,Sarcoma
3250,CTG-2250,Vinorelbine,39,Sarcoma
3251,CTG-2252,Cyclophosphamide,142,Sarcoma
3252,CTG-2252,Pazopanib,142,Sarcoma
3253,CTG-2252,Irinotecan,194,Sarcoma
3254,CTG-2252,Temozolomide,194,Sarcoma
3255,CTG-2264,Docetaxel,67,Sarcoma
3256,CTG-2264,Gemcitabine,67,Sarcoma
3257,CTG-2264,Sorafenib,85,Sarcoma
3258,CTG-2265,Dacarbazine,-24,Sarcoma
3259,CTG-2265,Dacarbazine,93,Sarcoma
3260,CTG-2265,Gemcitabine,109,Sarcoma
3261,CTG-2265,Ifosfamide,-11,Sarcoma
3262,CTG-2266,Carboplatin,82,Sarcoma
3263,CTG-2266,Dasatinib,94,Sarcoma
3264,CTG-2266,Erlotinib,43,Sarcoma
3265,CTG-2266,Gemcitabine,51,Sarcoma
3266,CTG-2266,Ifosfamide,52,Sarcoma
3267,CTG-2266,Imatinib,70,Sarcoma
3268,CTG-2266,Nilotinib,80,Sarcoma
3269,CTG-2266,Pazopanib,64,Sarcoma
3270,CTG-2266,Sirolimus,87,Sarcoma
3271,CTG-2266,Sorafenib,57,Sarcoma
3272,CTG-2266,Sunitinib,57,Sarcoma
3273,CTG-2266,Vinorelbine,64,Sarcoma
3274,CTG-2266,Vorinostat,8,Sarcoma
3275,CTG-2281,Oxaliplatin,47,Colorectal
3276,CTG-2281,Pazopanib,79,Colorectal
3277,CTG-2281,Trabectedin,34,Colorectal
3278,CTG-2291,Cisplatin,88,Sarcoma
3279,CTG-2291,Etoposide,88,Sarcoma
3280,CTG-2291,Docetaxel,110,Sarcoma
3281,CTG-2291,Gemcitabine,110,Sarcoma
3282,CTG-2291,Doxorubicin,112,Sarcoma
3283,CTG-2291,Ifosfamide,112,Sarcoma
3284,CTG-2291,Etoposide,71,Sarcoma
3285,CTG-2291,Ifosfamide,71,Sarcoma
3286,CTG-2291,Pazopanib,98,Sarcoma
3287,CTG-2291,Trabectedin,82,Sarcoma
3288,CTG-2297,Everolimus,60,Endometrial
3289,CTG-2297,Exemestane,60,Endometrial
3290,CTG-2297,Gemcitabine,103,Endometrial
3291,CTG-2299,Carboplatin,129,Ovarian
3292,CTG-2299,Paclitaxel,129,Ovarian
3293,CTG-2299,Liposomal doxorubicin,94,Ovarian
3294,CTG-2308,Everolimus,145,Breast
